chr	chromStart	chromEnd	name	FC	strand	lg.p	lg.fdr	fold_enrchment	diff.lg.fdr	diff.lg.p	score	ENSEMBL_ID	Symbol	Functional_Location	Regulation	Min_Peak	Centre_Peak_Position	DisENg	diff.log2.fc	Distance	DistanceN	Gene
17	7848038	7848139	m6Ainputs.166051	-0.859	+	-1.68	-1.37	3.48	-1.48	-3.07	0.021	ENSG00000132510	KDM6B	Exon	Down	Y	7848088	0	-0.859	0	0	
17	7848635	7848834	m6Ainputs.166051	-0.0203	+	-8.55	-7.91	16	-0.729	-1.84	2.80E-09	ENSG00000132510	KDM6B	Exon	None	N	7848734	646	-0.859	646	646	
17	7849032	7849481	m6Ainputs.166051	-0.346	+	-16.5	-15.3	33.4	-1.07	-2.45	3.20E-17	ENSG00000132510	KDM6B	Exon	None	N	7849256	1168	-0.859	1168	1168	
18	33743108	33743458	m6Ainputs.182753	0.222	+	-5.76	-5.29	4.67	-0.544	-1.43	1.70E-06	ENSG00000141431	ASXL3	Exon	None	N	33743283	-2420	-0.807	2420	-2420	
18	33744006	33744206	m6Ainputs.182753	0.425	+	-3.8	-3.43	4.44	-0.384	-1.06	0.00016	ENSG00000141431	ASXL3	Exon	None	N	33744106	-1597	-0.807	1597	-1597	
18	33744754	33744955	m6Ainputs.182753	-0.726	+	-5.2	-4.76	4.58	-1.46	-3.05	6.30E-06	ENSG00000141431	ASXL3	Exon	Down	N	33744854	-849	-0.807	849	-849	
18	33745303	33745404	m6Ainputs.182753	1.52	+	-5.08	-4.65	6.44	-0.713	-1.81	8.30E-06	ENSG00000141431	ASXL3	Exon	None	N	33745353	-350	-0.807	350	-350	
18	33745553	33745853	m6Ainputs.182753	-0.807	+	-5.08	-3.73	3.67	-0.647	-1.65	8.30E-06	ENSG00000141431	ASXL3	Exon	None	Y	33745703	0	-0.807	0	0	
18	44678537	44678687	m6Ainputs.184693	-2.56	-	-11.9	-11	20.6	-0.181	-0.587	1.30E-12	ENSG00000267414	AC120049.1	Exon	None	N	44678612	-10	-2.75	10	-10	
18	44678548	44678696	m6Ainputs.184693	-2.75	-	-12.6	-11.6	24.3	-0.397	-1.09	2.50E-13	ENSG00000267414	AC120049.1	Greatest FC peak	None	Y	44678622	0	-2.75	0	0	ENSG00000267414
18	44678784	44678884	m6Ainputs.184693	-1.07	-	-12.8	-11.9	13.6	-0.649	-1.65	1.60E-13	ENSG00000267414	AC120049.1	Exon	None	N	44678834	212	-2.75	212	212	
18	44678793	44679619	m6Ainputs.184693	-1.45	-	-12.8	-11.9	11.3	-1.34	-2.88	1.60E-13	ENSG00000267414	AC120049.1	Exon	Down	N	44679206	584	-2.75	584	584	
18	44679130	44679329	m6Ainputs.184693	0.913	-	-9.43	-8.73	7.2	-0.167	-0.558	3.70E-10	ENSG00000267414	AC120049.1	Intron	None	N	44679229	607	-2.75	607	607	
18	44679135	44679332	m6Ainputs.184694	0.725	+	-9.04	-8.36	5.62	0	0	9.10E-10	ENSG00000267414	AC120049.1	Intron	None	N	44679233	611	-2.75	611	611	
19	1775708	1775809	m6Ainputs.189684	-0.784	+	-5.95	-4.54	2	-0.144	-0.506	1.10E-06	ENSG00000205922	ONECUT3	Exon	None	N	1775758	-797	-0.987	797	-797	
19	1775957	1777153	m6Ainputs.189684	-0.987	+	-10	-9.27	12	-9.13	-12.2	1.00E-10	ENSG00000205922	ONECUT3	Exon	Down	Y	1776555	0	-0.987	0	0	
19	31276388	31276987	m6Ainputs.193806	-0.627	-	-6.57	-6.06	22.3	-3.38	-5.51	2.70E-07	ENSG00000121297	TSHZ3	Exon	Down	N	31276687	-2889	-0.703	2889	-2889	
19	31279426	31279726	m6Ainputs.193806	-0.703	-	-9.01	-8.34	12.7	-3.04	-5.11	9.80E-10	ENSG00000121297	TSHZ3	Exon	Down	Y	31279576	0	-0.703	0	0	
19	45142434	45142635	m6Ainputs.197942	-1.07	+	-7.51	-6.93	5	-1.5	-3.1	3.10E-08	ENSG00000104866	PPP1R37	Exon	Down	Y	45142534	0	-1.07	0	0	
19	45145476	45145776	m6Ainputs.197942	-0.143	+	-14.3	-13.3	13.6	-0.266	-0.784	5.00E-15	ENSG00000104866	PPP1R37	Exon	None	N	45145626	3092	-1.07	3092	3092	
19	45146423	45146524	m6Ainputs.197942	-0.284	+	-6.6	-6.08	1.79	-0.959	-2.26	2.50E-07	ENSG00000104866	PPP1R37	Exon	None	N	45146473	3939	-1.07	3939	3939	
19	45146623	45147023	m6Ainputs.197942	-0.312	+	-13	-12	8.03	-0.268	-0.788	1.00E-13	ENSG00000104866	PPP1R37	Exon	None	N	45146823	4289	-1.07	4289	4289	
19	45468341	45468491	m6Ainputs.197238	-0.816	+	-9.4	-8.7	24.8	-7.97	-10.9	4.00E-10	ENSG00000125740	FOSB	Exon	Down	Y	45468416	0	-0.816	0	0	
19	45472947	45473246	m6Ainputs.197238	0.417	+	-8.58	-7.93	50.2	-11.4	-14.7	2.60E-09	ENSG00000125740	FOSB	Exon	None	N	45473096	4680	-0.816	4680	4680	
19	46492926	46493473	ENSG00000204851	-1.08	-	-5.18	-4.74	28.5	-1.31	-2.83	6.60E-06	ENSG00000204851	PNMA8B	Exon	Down	Y	46493199	0	-1.08	0	0	
19	46493868	46494117	ENSG00000204851	0.167	-	-7.63	-7.05	23.1	0	0	2.30E-08	ENSG00000204851	PNMA8B	Exon	None	N	46493992	793	-1.08	793	793	
19	46494215	46494663	ENSG00000204851	-0.233	-	-7.63	-7.05	3.48	0	0	2.30E-08	ENSG00000204851	PNMA8B	Exon	None	N	46494439	1240	-1.08	1240	1240	
19	46494557	46494707	ENSG00000204850	-0.812	+	-14.8	-13.7	2.12	-0.392	-1.08	1.60E-15	ENSG00000204851	PNMA8B	Exon	None	N	46494632	1433	-1.08	1433	1433	
19	46494811	46495308	ENSG00000204851	-0.706	-	-7.63	-7.05	3.93	0	-0.118	2.30E-08	ENSG00000204851	PNMA8B	Exon	None	N	46495059	1860	-1.08	1860	1860	
19	46494856	46495306	ENSG00000204850	-0.553	+	-14.8	-13.7	6	0	0	1.60E-15	ENSG00000204851	PNMA8B	Exon	None	N	46495081	1882	-1.08	1882	1882	
19	49070515	49070716	m6Ainputs.197746	-0.816	-	-3.7	-2.45	5.67	-2.58	-4.53	0.0002	ENSG00000104848	KCNA7	Exon	Down	N	49070615	-249	-1.83	249	-249	
19	49070814	49070915	m6Ainputs.197746	-1.83	-	-3.7	-2.45	3.22	-1.38	-2.93	0.0002	ENSG00000104848	KCNA7	Exon	Down	Y	49070864	0	-1.83	0	0	
19	52015717	52016662	m6Ainputs.198374	0.417	-	-12.5	-11.6	54.2	-0.785	-1.95	3.20E-13	ENSG00000142556	ZNF614	Exon	None	N	52016189	-12269	-1.89	12269	-12269	
19	52016860	52016960	m6Ainputs.198374	0.29	-	-8.67	-8.02	7.22	0	0	2.10E-09	ENSG00000142556	ZNF614	Exon	None	N	52016910	-11548	-1.89	11548	-11548	
19	52017257	52017357	m6Ainputs.198374	0.562	-	-10.1	-9.33	7.17	-0.047	-0.307	7.90E-11	ENSG00000142556	ZNF614	Exon	None	N	52017307	-11151	-1.89	11151	-11151	
19	52025780	52025880	m6Ainputs.198374	0.683	-	-3.24	-2.89	2.92	-0.193	-0.616	0.00058	ENSG00000142556	ZNF614	Exon	None	N	52025830	-2628	-1.89	2628	-2628	
19	52028358	52028558	m6Ainputs.198374	-1.89	-	-3.24	-2.89	5.67	-1.74	-3.43	0.00058	ENSG00000142556	ZNF614	Exon	Down	Y	52028458	0	-1.89	0	0	
19	55620986	55621183	m6Ainputs.199275	0.446	-	-8.21	-7.59	5.2	-0.643	-1.64	6.20E-09	ENSG00000179922	ZNF784	Exon	None	N	55621084	-661	-0.7	661	-661	
19	55621574	55621917	m6Ainputs.199275	-0.7	-	-3.09	-2.74	3.33	-1.5	-3.1	0.00081	ENSG00000179922	ZNF784	Exon	Down	Y	55621745	0	-0.7	0	0	
19	55622161	55622260	m6Ainputs.199275	-0.558	-	-9.78	-9.05	4.85	-0.164	-0.551	1.70E-10	ENSG00000179922	ZNF784	Exon	None	N	55622210	465	-0.7	465	465	
2	104854587	104854880	m6Ainputs.215751	-0.31	-	-6.84	-6.31	10.2	-2.9	-4.94	1.40E-07	ENSG00000269707	AC018730.2	Intron	None	N	104854733	-3456	-1.38	3456	-3456	
2	104854617	104854761	m6Ainputs.215753	0.12	+	-3.94	-3.56	10	-2.02	-3.81	0.00011	ENSG00000269707	AC018730.2	Intron	None	N	104854689	-3500	-1.38	3500	-3500	
2	104856304	104856503	ENSG00000198914	1.18	+	-8.19	-6.58	4	-1.84	-3.57	6.50E-09	ENSG00000269707	AC018730.2	Exon	None	N	104856403	-1786	-1.38	1786	-1786	
2	104856601	104856801	ENSG00000198914	0.901	+	-8.19	-7.58	8.67	-3.1	-5.18	6.50E-09	ENSG00000269707	AC018730.2	Exon	None	N	104856701	-1488	-1.38	1488	-1488	
2	104857147	104857545	ENSG00000198914	0.112	+	-8.19	-7.58	11.2	-5.64	-8.19	6.50E-09	ENSG00000269707	AC018730.2	Exon	None	N	104857346	-843	-1.38	843	-843	
2	104857643	104857892	ENSG00000198914	-1.14	+	-8.19	-6.58	9.5	-3.95	-6.21	6.50E-09	ENSG00000269707	AC018730.2	Exon	Down	N	104857767	-422	-1.38	422	-422	
2	104858139	104858239	ENSG00000198914	-1.38	+	-8.19	-7.58	19.4	-1.12	-2.52	6.50E-09	ENSG00000269707	AC018730.2	Greatest FC peak	None	Y	104858189	0	-1.38	0	0	ENSG00000269707
2	111119427	111120970	m6Ainputs.220750	-0.396	+	-6.75	-6.22	4.89	-1.22	-2.7	1.80E-07	ENSG00000153094	BCL2L11	Exon	None	N	111120198	-1711	-0.776	1711	-1711	
2	111121118	111122700	m6Ainputs.220750	-0.776	+	-12.8	-11.9	4.28	-1.66	-3.33	1.60E-13	ENSG00000153094	BCL2L11	Exon	Down	Y	111121909	0	-0.776	0	0	
2	111164223	111164373	m6Ainputs.220750	0.28	+	-11.2	-10.4	2.47	-1.65	-3.31	6.30E-12	ENSG00000153094	BCL2L11	Exon	None	N	111164298	42389	-0.776	42389	42389	
2	128265678	128265829	m6Ainputs.220526	0.237	-	-11.5	-10.7	48.6	0	-0.144	3.20E-12	ENSG00000136720	HS6ST1	Exon	None	N	128265753	-523	-0.655	523	-523	
2	128266226	128266327	m6Ainputs.220526	-0.655	-	-4.71	-4.29	2.14	-1.78	-3.48	1.90E-05	ENSG00000136720	HS6ST1	Exon	Down	Y	128266276	0	-0.655	0	0	
2	128266924	128267323	m6Ainputs.220526	-0.251	-	-8.89	-8.23	21	0	-0.0577	1.30E-09	ENSG00000136720	HS6ST1	Exon	None	N	128267123	847	-0.655	847	847	
2	128267571	128268469	m6Ainputs.220526	-0.204	-	-10.7	-9.88	22.4	-0.0571	-0.327	2.00E-11	ENSG00000136720	HS6ST1	Exon	None	N	128268020	1744	-0.655	1744	1744	
2	128318476	128318577	m6Ainputs.220526	0.891	-	-6.53	-6.02	17.1	-0.848	-2.07	3.00E-07	ENSG00000136720	HS6ST1	Exon	None	N	128318526	52250	-0.655	52250	52250	
2	170993509	170993659	m6Ainputs.226388	-0.195	-	-13.6	-12.6	7.83	-0.334	-0.942	2.50E-14	ENSG00000198586	TLK1	Exon	None	N	170993584	-167062	-1.34	167062	-167062	
2	170993758	170993858	m6Ainputs.226388	0.34	-	-8.09	-7.48	3.02	-0.198	-0.625	8.10E-09	ENSG00000198586	TLK1	Exon	None	N	170993808	-166838	-1.34	166838	-166838	
2	171160571	171160722	m6Ainputs.226388	-1.34	-	-8.41	-7.77	3.86	-1.34	-2.88	3.90E-09	ENSG00000198586	TLK1	Exon	Down	Y	171160646	0	-1.34	0	0	
2	241850518	241850669	m6Ainputs.238390	-1.41	-	-7.69	-7.11	7.28	-1.59	-3.23	2.00E-08	ENSG00000188389	PDCD1	Exon	Down	Y	241850593	0	-1.41	0	0	
2	241851018	241851119	m6Ainputs.238390	-0.295	-	-7.69	-7.11	2.56	-0.325	-0.919	2.00E-08	ENSG00000188389	PDCD1	Exon	None	N	241851068	475	-1.41	475	475	
2	5985455	5985655	m6Ainputs.200380	0.0704	+	-7.32	-5.78	5	-0.77	-1.92	4.80E-08	ENSG00000232044	LINC01105	Exon	None	N	5985555	-7835	-1.03	7835	-7835	
2	5985754	6001026	m6Ainputs.200380	-1.03	+	-7.32	-5.78	3.83	-1.31	-2.83	4.80E-08	ENSG00000232044	LINC01105	Exon	Down	Y	5993390	0	-1.03	0	0	
2	68822426	68822824	m6Ainputs.209632	0.636	+	-13.3	-12.3	6.17	-0.288	-0.835	5.00E-14	ENSG00000163219	ARHGAP25	Exon	None	N	68822625	-3983	-1.44	3983	-3983	
2	68826186	68826336	m6Ainputs.209632	-0.574	+	-7.98	-7.38	4.06	0	0	1.00E-08	ENSG00000163219	ARHGAP25	Exon	None	N	68826261	-347	-1.44	347	-347	
2	68826434	68826783	m6Ainputs.209632	-1.44	+	-7.98	-7.38	10.5	-1.7	-3.39	1.00E-08	ENSG00000163219	ARHGAP25	Exon	Down	Y	68826608	0	-1.44	0	0	
20	3668202	3668552	m6Ainputs.239867	-0.0322	-	-13.1	-12.1	4.16	-1.08	-2.46	7.90E-14	ENSG00000149451	ADAM33	Exon	None	N	3668377	-5680	-0.605	5680	-5680	
20	3668850	3669000	m6Ainputs.239867	-0.237	-	-12.8	-11.9	5.25	0	-0.151	1.60E-13	ENSG00000149451	ADAM33	Exon	None	N	3668925	-5132	-0.605	5132	-5132	
20	3673889	3674225	m6Ainputs.239867	-0.605	-	-14.7	-13.6	2.09	-1.63	-3.28	2.00E-15	ENSG00000149451	ADAM33	Exon	Down	Y	3674057	0	-0.605	0	0	
20	3681965	3682066	m6Ainputs.239867	-0.235	-	-11.7	-10.8	3.4	0	-0.16	2.00E-12	ENSG00000149451	ADAM33	Exon	None	N	3682015	7958	-0.605	7958	7958	
20	38213031	38213132	m6Ainputs.244810	0.7	-	-7.79	-7.2	4.17	-0.929	-2.21	1.60E-08	ENSG00000149633	KIAA1755	Exon	None	N	38213081	-225	-0.714	225	-225	
20	38213231	38213382	m6Ainputs.244810	-0.714	-	-7.79	-7.2	16.8	-1.57	-3.19	1.60E-08	ENSG00000149633	KIAA1755	Exon	Down	Y	38213306	0	-0.714	0	0	
20	38240805	38241753	m6Ainputs.244810	-0.394	-	-10.6	-9.82	22.4	-5.09	-7.55	2.50E-11	ENSG00000149633	KIAA1755	Exon	None	N	38241279	27973	-0.714	27973	27973	
20	40687294	40687993	ENSG00000204103	-0.635	-	-15.1	-13.9	18.6	-1.76	-3.46	7.90E-16	ENSG00000204103	MAFB	Exon	Down	Y	40687643	0	-0.635	0	0	
20	40688092	40688192	ENSG00000204103	1.18	-	-15.1	-13.9	2.43	-0.119	-0.452	7.90E-16	ENSG00000204103	MAFB	Exon	None	N	40688142	499	-0.635	499	499	
20	40689139	40689240	ENSG00000204103	-0.283	-	-5.43	-4.98	8.47	-0.289	-0.838	3.70E-06	ENSG00000204103	MAFB	Exon	None	N	40689189	1546	-0.635	1546	1546	
20	58459549	58459650	m6Ainputs.248466	0.307	-	-8.46	-7.82	10.8	-0.262	-0.772	3.50E-09	ENSG00000198768	APCDD1L	Exon	None	N	58459599	-55079	-1.52	55079	-55079	
20	58460646	58460797	m6Ainputs.248466	-0.121	-	-7.87	-7.27	10.2	0	0	1.30E-08	ENSG00000198768	APCDD1L	Exon	None	N	58460721	-53957	-1.52	53957	-53957	
20	58506579	58506830	m6Ainputs.248465	-0.332	+	-5.22	-4.78	8.5	-4.43	-6.78	6.00E-06	ENSG00000198768	APCDD1L	Intron	None	N	58506704	-7974	-1.52	7974	-7974	
20	58507079	58507480	m6Ainputs.248465	-0.388	+	-5.22	-4.78	7.89	-1.66	-3.33	6.00E-06	ENSG00000198768	APCDD1L	Intron	None	N	58507279	-7399	-1.52	7399	-7399	
20	58513928	58514229	m6Ainputs.248465	-1.06	+	-4.22	-3.83	3.28	-4.03	-6.32	6.00E-05	ENSG00000198768	APCDD1L	Intron	Down	N	58514078	-600	-1.52	600	-600	
20	58514628	58514729	m6Ainputs.248465	-1.52	+	-3.11	-1.91	1.83	-2.11	-3.93	0.00078	ENSG00000198768	APCDD1L	Greatest FC peak	Down	Y	58514678	0	-1.52	0	0	APCDD1L
20	58515030	58515131	m6Ainputs.248466	-1.15	-	-6.41	-5.91	11	-2.62	-4.58	3.90E-07	ENSG00000198768	APCDD1L		Down	N	58515080	402	-1.52	402	402	
21	34887307	34887657	m6Ainputs.251821	0.0415	-	-9.91	-9.17	23.3	-9.4	-12.5	1.20E-10	ENSG00000159216	RUNX1	Exon	None	N	34887482	-374	-0.65	374	-374	
21	34887806	34887907	m6Ainputs.251821	-0.65	-	-7.02	-6.48	5.95	-1.75	-3.45	9.50E-08	ENSG00000159216	RUNX1	Exon	Down	Y	34887856	0	-0.65	0	0	
21	34888006	34888107	m6Ainputs.251821	0.786	-	-7.02	-6.48	2.88	-3.69	-5.89	9.50E-08	ENSG00000159216	RUNX1	Exon	None	N	34888056	200	-0.65	200	200	
22	20115603	20115704	m6Ainputs.256985	-1.21	-	-9.79	-9.06	3.63	-1.81	-3.52	1.60E-10	ENSG00000099899	TRMT2A	Exon	Down	Y	20115653	0	-1.21	0	0	
22	20115802	20116376	m6Ainputs.256985	-0.287	-	-9.79	-9.06	11.8	-0.133	-0.483	1.60E-10	ENSG00000099899	TRMT2A	Exon	None	N	20116089	436	-1.21	436	436	
22	20116235	20116385	m6Ainputs.256983	-0.405	+	-17.8	-16.4	11.9	-0.118	-0.451	1.60E-18	ENSG00000099899	TRMT2A	Exon	None	N	20116310	657	-1.21	657	657	
22	30635751	30635901	m6Ainputs.256842	-1.31	+	-3.54	-3.17	3.42	-1.2	-2.67	0.00029	ENSG00000100036	SLC35E4	Exon	None	Y	30635826	0	-1.31	0	0	
22	30636050	30636449	m6Ainputs.256842	-0.54	+	-8.8	-8.14	7.72	0	0	1.60E-09	ENSG00000100036	SLC35E4	Exon	None	N	30636249	423	-1.31	423	423	
22	30647371	30647621	m6Ainputs.256842	-0.698	+	-4.38	-3.97	8.33	-0.175	-0.576	4.20E-05	ENSG00000100036	SLC35E4	Exon	None	N	30647496	11670	-1.31	11670	11670	
22	30661582	30661983	m6Ainputs.256844	-0.878	-	-4.61	-4.19	12.7	-1.98	-3.77	2.50E-05	ENSG00000100036	SLC35E4	Exon	Down	N	30661782	25956	-1.31	25956	25956	
22	30662082	30662183	m6Ainputs.256844	1.77	-	-4.62	-3.31	5.33	-0.377	-1.04	2.40E-05	ENSG00000100036	SLC35E4	Exon	None	N	30662132	26306	-1.31	26306	26306	
22	30663681	30663832	m6Ainputs.256844	1.05	-	-4.56	-4.15	11.1	-0.000912	-0.217	2.80E-05	ENSG00000100036	SLC35E4	Exon	None	N	30663756	27930	-1.31	27930	27930	
3	99848133	99848431	m6Ainputs.278663	-1.74	-	-8.95	-8.28	12	-2.84	-4.87	1.10E-09	ENSG00000168386	FILIP1L	Exon	Down	Y	99848282	0	-1.74	0	0	
3	99849571	99849820	m6Ainputs.278663	-0.727	-	-5.78	-5.31	4.52	-1.1	-2.5	1.70E-06	ENSG00000168386	FILIP1L	Exon	None	N	99849695	1413	-1.74	1413	1413	
3	99850761	99850961	m6Ainputs.278663	-0.0456	-	-5.9	-5.42	2.79	-6.03	-8.64	1.30E-06	ENSG00000168386	FILIP1L	Exon	None	N	99850861	2579	-1.74	2579	2579	
4	1028793	1028994	m6Ainputs.293755	-1.6	+	-5.34	-4.89	8.77	-1.43	-3.01	4.60E-06	ENSG00000250259	AC019103.1	Exon	Down	N	1028893	15	-1.89	15	15	
4	1028828	1028929	m6Ainputs.293754	-1.89	-	-11.9	-11	13.1	-2.72	-4.71	1.30E-12	ENSG00000250259	AC019103.1	Exon	Down	Y	1028878	0	-1.89	0	0	
4	148435198	148435448	m6Ainputs.312220	-1.23	-	-4.53	-3.23	6	-2.5	-4.43	3.00E-05	ENSG00000151623	NR3C2	Exon	Down	Y	148435323	0	-1.23	0	0	
4	148436441	148436740	m6Ainputs.312220	0.344	-	-3.56	-2.33	5	-0.976	-2.29	0.00028	ENSG00000151623	NR3C2	Exon	None	N	148436590	1267	-1.23	1267	1267	
4	183905888	183905989	m6Ainputs.318492	-0.712	+	-8.34	-7.71	3.23	-3.93	-6.18	4.60E-09	ENSG00000173320	STOX2	Exon	Down	Y	183905938	0	-0.712	0	0	
4	183906087	183906387	m6Ainputs.318492	0.123	+	-8.34	-7.71	25.2	-1.47	-3.07	4.60E-09	ENSG00000173320	STOX2	Exon	None	N	183906237	299	-0.712	299	299	
4	183906536	183906935	m6Ainputs.318492	-0.0208	+	-9.84	-9.11	5.81	-10.4	-13.7	1.40E-10	ENSG00000173320	STOX2	Exon	None	N	183906735	797	-0.712	797	797	
4	184009225	184009624	m6Ainputs.318492	0.0359	+	-9.53	-8.82	21.4	-7.08	-9.86	3.00E-10	ENSG00000173320	STOX2	Exon	None	N	184009424	103486	-0.712	103486	103486	
4	184010071	184010222	m6Ainputs.318492	-0.103	+	-9.53	-8.82	2.36	-8.73	-11.7	3.00E-10	ENSG00000173320	STOX2	Exon	None	N	184010146	104208	-0.712	104208	104208	
4	184010619	184010769	m6Ainputs.318492	-0.0398	+	-11	-10.1	7	-1.06	-2.43	1.00E-11	ENSG00000173320	STOX2	Exon	None	N	184010694	104756	-0.712	104756	104756	
4	3766793	3767140	ENSG00000184160	-0.859	+	-8.02	-7.42	5.64	-1.69	-3.37	9.50E-09	ENSG00000184160	ADRA2C	Exon	Down	Y	3766966	0	-0.859	0	0	
4	3766797	3767098	ENSG00000184160	-0.719	+	-7.63	-7.05	5.88	-0.657	-1.67	2.30E-08	ENSG00000184160	ADRA2C	Exon	None	N	3766947	-19	-0.859	19	-19	
4	3767931	3768130	ENSG00000184160	-0.755	+	-11.1	-10.2	21.5	-0.161	-0.544	7.90E-12	ENSG00000184160	ADRA2C	Exon	None	N	3768030	1064	-0.859	1064	1064	
4	3768278	3768427	ENSG00000184160	-0.145	+	-11.1	-10.2	2.74	-0.656	-1.67	7.90E-12	ENSG00000184160	ADRA2C	Exon	None	N	3768352	1386	-0.859	1386	1386	
4	3768290	3768441	ENSG00000184160	-0.142	+	-7.37	-6.81	2.55	-0.644	-1.64	4.30E-08	ENSG00000184160	ADRA2C	Exon	None	N	3768365	1399	-0.859	1399	1399	
5	142592377	142592627	m6Ainputs.340811	-0.863	-	-2.79	-1.61	4.83	-1.82	-3.55	0.0016	ENSG00000113578	FGF1	Greatest FC peak	Down	Y	142592502	0	-0.863	0	0	FGF1
5	142658839	142658940	m6Ainputs.340889	0.12	+	-7.99	-7.39	11.5	-0.274	-0.803	1.00E-08	ENSG00000113578	FGF1	Intron	None	N	142658889	66387	-0.863	66387	66387	
5	142658840	142658941	m6Ainputs.340890	0.317	-	-7.88	-7.29	11.3	-0.149	-0.517	1.30E-08	ENSG00000113578	FGF1	Intron	None	N	142658890	66388	-0.863	66388	66388	
5	142660090	142660239	m6Ainputs.340891	0.67	+	-5.38	-4.93	5.76	0	-0.000724	4.20E-06	ENSG00000113578	FGF1	Intron	None	N	142660164	67662	-0.863	67662	67662	
5	142660112	142660311	m6Ainputs.340892	0.741	-	-6.64	-6.12	6.08	-0.149	-0.516	2.30E-07	ENSG00000113578	FGF1	Intron	None	N	142660211	67709	-0.863	67709	67709	
5	142685691	142686245	m6Ainputs.340811	-0.518	-	-5.56	-5.1	4.5	-0.567	-1.48	2.80E-06	ENSG00000113578	FGF1	Exon	None	N	142685968	93466	-0.863	93466	93466	
5	5132607	5132956	m6Ainputs.319854	-0.0205	-	-10.1	-9.39	8.22	-1.31	-2.84	7.90E-11	ENSG00000250579	AC022424.1	Exon	None	N	5132781	-7235	-0.895	7235	-7235	
5	5139676	5140162	m6Ainputs.319854	-0.739	-	-19.9	-18.4	10	-5.05	-7.51	1.30E-20	ENSG00000250579	AC022424.1	Exon	Down	N	5139919	-97	-0.895	97	-97	
5	5139694	5139794	m6Ainputs.319855	-0.755	+	-7.83	-7.24	9.71	-2.06	-3.87	1.50E-08	ENSG00000250579	AC022424.1	Intron	Down	N	5139744	-272	-0.895	272	-272	
5	5139892	5140140	m6Ainputs.319855	-0.895	+	-7.28	-6.73	10.4	-3.27	-5.39	5.20E-08	ENSG00000250579	AC022424.1	Greatest FC peak	Down	Y	5140016	0	-0.895	0	0	ENSG00000250579
5	58974163	58975013	m6Ainputs.328347	-0.72	-	-13.9	-12.8	17.1	-3.02	-5.09	1.30E-14	ENSG00000113448	PDE4D	Exon	Down	N	58974588	-64431	-0.737	64431	-64431	
5	59038969	59039070	m6Ainputs.328347	-0.737	-	-10.9	-10.1	4.39	-1.03	-2.37	1.30E-11	ENSG00000113448	PDE4D	Exon	None	Y	59039019	0	-0.737	0	0	
5	76131757	76131858	m6Ainputs.328774	-2.13	+	-12.5	-11.5	18	-4.05	-6.34	3.20E-13	ENSG00000122012	SV2C	Exon	Down	Y	76131807	0	-2.13	0	0	
5	76132006	76132107	m6Ainputs.328774	-1.97	+	-9.88	-9.14	15	-1.64	-3.29	1.30E-10	ENSG00000122012	SV2C	Exon	Down	N	76132056	249	-2.13	249	249	
6	167825970	167826709	m6Ainputs.369419	-0.695	-	-15.6	-14.5	24.7	-4.25	-6.59	2.50E-16	ENSG00000198221	AFDN-AS1	Exon	Down	N	167826339	-21	-0.754	21	-21	
6	167825970	167826751	m6Ainputs.369419	-0.754	-	-10.2	-9.4	24.2	-7.25	-10.1	6.30E-11	ENSG00000198221	AFDN-AS1	Exon	Down	Y	167826360	0	-0.754	0	0	
6	30185797	30186046	m6Ainputs.350638	-0.993	-	-10.3	-9.53	3.86	-3.47	-5.63	5.00E-11	ENSG00000234127	TRIM26	Exon	Down	Y	30185921	0	-0.993	0	0	
6	30198804	30199153	m6Ainputs.350638	-0.186	-	-9.9	-9.16	4.17	-0.228	-0.697	1.30E-10	ENSG00000234127	TRIM26	Exon	None	N	30198978	13057	-0.993	13057	13057	
6	30204738	30213377	m6Ainputs.350638	-0.932	-	-8.73	-8.08	17.3	-0.21	-0.653	1.90E-09	ENSG00000234127	TRIM26	Exon	None	N	30209057	23136	-0.993	23136	23136	
6	7107925	7108026	m6Ainputs.347115	-0.619	+	-11.8	-10.9	2.27	-3.28	-5.4	1.60E-12	ENSG00000124782	RREB1	Exon	Down	Y	7107975	0	-0.619	0	0	
6	7230256	7230406	m6Ainputs.347115	-0.339	+	-19.7	-18.2	5.45	-2.13	-3.96	2.00E-20	ENSG00000124782	RREB1	Exon	None	N	7230331	122356	-0.619	122356	122356	
6	7230555	7231054	m6Ainputs.347115	-0.344	+	-19.7	-18.2	11.7	-7.61	-10.5	2.00E-20	ENSG00000124782	RREB1	Exon	None	N	7230804	122829	-0.619	122829	122829	
6	7231402	7231902	m6Ainputs.347115	-0.277	+	-19.7	-18.2	10.3	-6.46	-9.14	2.00E-20	ENSG00000124782	RREB1	Exon	None	N	7231652	123677	-0.619	123677	123677	
6	7246601	7246752	m6Ainputs.347115	-0.307	+	-19.7	-18.2	11.3	-0.731	-1.85	2.00E-20	ENSG00000124782	RREB1	Exon	None	N	7246676	138701	-0.619	138701	138701	
6	7248588	7249437	m6Ainputs.347115	-0.13	+	-19.7	-18.2	16.5	-7.35	-10.2	2.00E-20	ENSG00000124782	RREB1	Exon	None	N	7249012	141037	-0.619	141037	141037	
7	132128121	132128472	m6Ainputs.392629	0.373	-	-11.9	-11	14.3	-2.84	-4.87	1.30E-12	ENSG00000221866	PLXNA4	Exon	None	N	132128296	-1971	-1.17	1971	-1971	
